,time,gFx,gFy,gFz,TgF,Actividad,Nombre,Telefono
1660,8.331057,-0.0835,1.0967,0.2413,1.126,Walking,JBGG,Oppo
1661,8.333737,-0.0761,1.0896,0.2166,1.114,Walking,JBGG,Oppo
1662,8.338615,-0.0753,1.0755,0.2059,1.098,Walking,JBGG,Oppo
1663,8.344436,-0.0761,1.0647,0.1966,1.085,Walking,JBGG,Oppo
1664,8.349113,-0.0712,1.0474,0.1984,1.068,Walking,JBGG,Oppo
1665,8.353754,-0.0637,1.04,0.1933,1.06,Walking,JBGG,Oppo
1666,8.358832,-0.0548,1.0388,0.201,1.059,Walking,JBGG,Oppo
1667,8.363999,-0.0532,1.0622,0.2184,1.086,Walking,JBGG,Oppo
1668,8.368831,-0.0527,1.0848,0.2394,1.112,Walking,JBGG,Oppo
1669,8.373567,-0.0578,1.1136,0.2511,1.143,Walking,JBGG,Oppo
1670,8.378957,-0.0588,1.1329,0.2702,1.166,Walking,JBGG,Oppo
1671,8.383724,-0.0532,1.1505,0.2914,1.188,Walking,JBGG,Oppo
1672,8.388915,-0.0521,1.1495,0.3108,1.192,Walking,JBGG,Oppo
1673,8.393738,-0.0473,1.1356,0.323,1.182,Walking,JBGG,Oppo
1674,8.398829,-0.059,1.1263,0.3075,1.169,Walking,JBGG,Oppo
1675,8.403841,-0.0646,1.1199,0.2974,1.161,Walking,JBGG,Oppo
1676,8.408881,-0.0637,1.1106,0.2974,1.151,Walking,JBGG,Oppo
1677,8.413971,-0.067,1.1031,0.2732,1.138,Walking,JBGG,Oppo
1678,8.419042,-0.0714,1.096,0.2604,1.129,Walking,JBGG,Oppo
1679,8.427302,-0.0717,1.0889,0.2534,1.12,Walking,JBGG,Oppo
1680,8.428929,-0.0697,1.0803,0.2599,1.113,Walking,JBGG,Oppo
1681,8.433806,-0.0683,1.0701,0.2539,1.102,Walking,JBGG,Oppo
1682,8.439343,-0.0742,1.062,0.2506,1.094,Walking,JBGG,Oppo
1683,8.444204,-0.0688,1.0584,0.2411,1.088,Walking,JBGG,Oppo
1684,8.449018,-0.0849,1.0471,0.2259,1.075,Walking,JBGG,Oppo
1685,8.454019,-0.0856,1.0503,0.2274,1.078,Walking,JBGG,Oppo
1686,8.459412,-0.0842,1.0349,0.2343,1.064,Walking,JBGG,Oppo
1687,8.464605,-0.0837,1.0351,0.2377,1.065,Walking,JBGG,Oppo
1688,8.469249,-0.0883,1.0219,0.2567,1.057,Walking,JBGG,Oppo
1689,8.474575,-0.0597,1.0258,0.2763,1.064,Walking,JBGG,Oppo
1690,8.479489,-0.039,1.0351,0.2966,1.077,Walking,JBGG,Oppo
1691,8.484316,-0.0365,1.0379,0.3159,1.085,Walking,JBGG,Oppo
1692,8.489325,-0.0304,1.0239,0.3428,1.08,Walking,JBGG,Oppo
1693,8.49445,-0.0182,1.009,0.3631,1.072,Walking,JBGG,Oppo
1694,8.499598,-0.0113,1.0027,0.3783,1.072,Walking,JBGG,Oppo
1695,8.505023,-0.0131,0.9953,0.3883,1.068,Walking,JBGG,Oppo
1696,8.509291,-0.0223,0.9921,0.3916,1.067,Walking,JBGG,Oppo
1697,8.514245,-0.0416,0.987,0.4,1.066,Walking,JBGG,Oppo
1698,8.519697,-0.059,0.9911,0.4073,1.073,Walking,JBGG,Oppo
1699,8.524828,-0.0714,0.9926,0.407,1.075,Walking,JBGG,Oppo
1700,8.52968,-0.0822,0.9894,0.3995,1.07,Walking,JBGG,Oppo
1701,8.534429,-0.0888,0.9841,0.3985,1.065,Walking,JBGG,Oppo
1702,8.542191,-0.0942,0.9769,0.3929,1.057,Walking,JBGG,Oppo
1703,8.544603,-0.0968,0.9753,0.378,1.05,Walking,JBGG,Oppo
1704,8.549415,-0.1054,0.9689,0.3653,1.041,Walking,JBGG,Oppo
1705,8.55479,-0.1068,0.962,0.3569,1.032,Walking,JBGG,Oppo
1706,8.559848,-0.1052,0.955,0.3408,1.019,Walking,JBGG,Oppo
1707,8.564943,-0.0993,0.944,0.3362,1.007,Walking,JBGG,Oppo
1708,8.569846,-0.0949,0.9284,0.3391,0.993,Walking,JBGG,Oppo
1709,8.574812,-0.0986,0.9179,0.3447,0.985,Walking,JBGG,Oppo
1710,8.579933,-0.091,0.9117,0.3447,0.979,Walking,JBGG,Oppo
1711,8.584634,-0.0917,0.9037,0.3406,0.97,Walking,JBGG,Oppo
1712,8.589715,-0.0912,0.9019,0.3452,0.97,Walking,JBGG,Oppo
1713,8.595231,-0.0959,0.8878,0.3459,0.958,Walking,JBGG,Oppo
1714,8.599841,-0.0961,0.88,0.3428,0.949,Walking,JBGG,Oppo
1715,8.605458,-0.0959,0.8741,0.3387,0.942,Walking,JBGG,Oppo
1716,8.610184,-0.0961,0.8699,0.3354,0.937,Walking,JBGG,Oppo
1717,8.615399,-0.0963,0.859,0.3249,0.923,Walking,JBGG,Oppo
1718,8.620022,-0.0903,0.8511,0.3084,0.91,Walking,JBGG,Oppo
1719,8.625061,-0.0886,0.8475,0.2878,0.899,Walking,JBGG,Oppo
1720,8.629972,-0.0835,0.8406,0.2751,0.888,Walking,JBGG,Oppo
1721,8.635,-0.081,0.8384,0.2509,0.879,Walking,JBGG,Oppo
1722,8.642386,-0.077,0.8371,0.2289,0.871,Walking,JBGG,Oppo
1723,8.645163,-0.0742,0.8408,0.2152,0.871,Walking,JBGG,Oppo
1724,8.649844,-0.0742,0.8355,0.2071,0.864,Walking,JBGG,Oppo
1725,8.655297,-0.0758,0.8369,0.1991,0.864,Walking,JBGG,Oppo
1726,8.66021,-0.0786,0.8433,0.1854,0.867,Walking,JBGG,Oppo
1727,8.665096,-0.0717,0.8472,0.1714,0.867,Walking,JBGG,Oppo
1728,8.670154,-0.0714,0.8448,0.1563,0.862,Walking,JBGG,Oppo
1729,8.67517,-0.0678,0.8448,0.1583,0.862,Walking,JBGG,Oppo
1730,8.680286,-0.0734,0.8428,0.1749,0.864,Walking,JBGG,Oppo
1731,8.685292,-0.0641,0.8487,0.1859,0.871,Walking,JBGG,Oppo
1732,8.690198,-0.0567,0.8555,0.1888,0.878,Walking,JBGG,Oppo
1733,8.695327,-0.0519,0.8611,0.1879,0.883,Walking,JBGG,Oppo
1734,8.700391,-0.0473,0.8545,0.1986,0.879,Walking,JBGG,Oppo
1735,8.705467,-0.0394,0.859,0.2015,0.883,Walking,JBGG,Oppo
1736,8.710286,-0.0406,0.8625,0.2108,0.889,Walking,JBGG,Oppo
1737,8.715457,-0.0414,0.8646,0.2166,0.892,Walking,JBGG,Oppo
1738,8.724521,-0.0474,0.8697,0.2138,0.897,Walking,JBGG,Oppo
1739,8.725481,-0.0511,0.877,0.2162,0.905,Walking,JBGG,Oppo
1740,8.730421,-0.0511,0.879,0.2304,0.91,Walking,JBGG,Oppo
1741,8.735371,-0.047,0.8788,0.2325,0.91,Walking,JBGG,Oppo
1742,8.740275,-0.0473,0.8846,0.2308,0.915,Walking,JBGG,Oppo
1743,8.745584,-0.0483,0.8927,0.2369,0.925,Walking,JBGG,Oppo
1744,8.750462,-0.0521,0.9042,0.2377,0.936,Walking,JBGG,Oppo
1745,8.755596,-0.0558,0.9056,0.2287,0.936,Walking,JBGG,Oppo
1746,8.760595,-0.0585,0.9083,0.2274,0.938,Walking,JBGG,Oppo
1747,8.765622,-0.0558,0.9112,0.2264,0.941,Walking,JBGG,Oppo
1748,8.770914,-0.057,0.9149,0.2236,0.944,Walking,JBGG,Oppo
1749,8.77563,-0.0548,0.9154,0.2203,0.943,Walking,JBGG,Oppo
1750,8.780894,-0.0536,0.9217,0.2271,0.951,Walking,JBGG,Oppo
1751,8.785875,-0.0527,0.9161,0.2287,0.946,Walking,JBGG,Oppo
1752,8.790791,-0.0495,0.9219,0.2341,0.952,Walking,JBGG,Oppo
1753,8.795836,-0.0499,0.9217,0.2311,0.952,Walking,JBGG,Oppo
1754,8.800852,-0.0453,0.9181,0.2296,0.947,Walking,JBGG,Oppo
1755,8.805866,-0.0473,0.9186,0.2271,0.947,Walking,JBGG,Oppo
1756,8.811139,-0.0474,0.9132,0.2364,0.944,Walking,JBGG,Oppo
1757,8.816014,-0.059,0.9184,0.235,0.95,Walking,JBGG,Oppo
1758,8.820886,-0.0649,0.9261,0.2372,0.958,Walking,JBGG,Oppo
1759,8.826047,-0.0639,0.9266,0.2313,0.957,Walking,JBGG,Oppo
1760,8.830868,-0.0683,0.9289,0.2245,0.958,Walking,JBGG,Oppo
1761,8.839821,-0.0724,0.9335,0.2318,0.965,Walking,JBGG,Oppo
1762,8.841019,-0.0793,0.9303,0.2316,0.962,Walking,JBGG,Oppo
1763,8.845811,-0.077,0.933,0.2248,0.963,Walking,JBGG,Oppo
1764,8.851395,-0.0798,0.9308,0.2122,0.958,Walking,JBGG,Oppo
1765,8.856172,-0.0688,0.9235,0.2022,0.948,Walking,JBGG,Oppo
1766,8.861183,-0.0776,0.9264,0.2096,0.953,Walking,JBGG,Oppo
1767,8.866053,-0.0917,0.9386,0.2084,0.966,Walking,JBGG,Oppo
1768,8.871606,-0.0932,0.9389,0.1893,0.962,Walking,JBGG,Oppo
1769,8.876722,-0.0851,0.9413,0.1737,0.961,Walking,JBGG,Oppo
1770,8.881249,-0.0837,0.9391,0.163,0.957,Walking,JBGG,Oppo
1771,8.885837,-0.087,0.9382,0.1581,0.955,Walking,JBGG,Oppo
1772,8.891279,-0.0919,0.9386,0.1549,0.956,Walking,JBGG,Oppo
1773,8.896133,-0.1012,0.9426,0.1514,0.96,Walking,JBGG,Oppo
1774,8.902325,-0.1015,0.9469,0.1512,0.964,Walking,JBGG,Oppo
1775,8.906338,-0.0961,0.9433,0.1575,0.961,Walking,JBGG,Oppo
1776,8.91159,-0.0849,0.9405,0.1644,0.959,Walking,JBGG,Oppo
1777,8.916528,-0.0866,0.941,0.1644,0.959,Walking,JBGG,Oppo
1778,8.921256,-0.0886,0.9417,0.1678,0.961,Walking,JBGG,Oppo
1779,8.926231,-0.0888,0.942,0.1714,0.962,Walking,JBGG,Oppo
1780,8.931157,-0.0842,0.9398,0.1727,0.959,Walking,JBGG,Oppo
1781,8.938317,-0.0868,0.9364,0.1686,0.955,Walking,JBGG,Oppo
1782,8.94151,-0.0912,0.9422,0.1646,0.961,Walking,JBGG,Oppo
1783,8.946338,-0.0975,0.9569,0.1737,0.977,Walking,JBGG,Oppo
1784,8.951535,-0.1059,0.9611,0.1795,0.983,Walking,JBGG,Oppo
1785,8.956418,-0.1017,0.9636,0.1908,0.988,Walking,JBGG,Oppo
1786,8.961446,-0.1064,0.9682,0.1945,0.993,Walking,JBGG,Oppo
1787,8.966508,-0.1044,0.9706,0.1961,0.996,Walking,JBGG,Oppo
1788,8.971723,-0.111,0.9755,0.2054,1.003,Walking,JBGG,Oppo
1789,8.976763,-0.1071,0.9804,0.2159,1.01,Walking,JBGG,Oppo
1790,8.981929,-0.1081,0.9765,0.2164,1.006,Walking,JBGG,Oppo
1791,8.987061,-0.0963,0.975,0.2066,1.001,Walking,JBGG,Oppo
1792,8.991916,-0.0944,0.9669,0.1986,0.992,Walking,JBGG,Oppo
1793,8.997155,-0.0891,0.9664,0.2022,0.991,Walking,JBGG,Oppo
1794,9.002029,-0.0881,0.9643,0.191,0.987,Walking,JBGG,Oppo
1795,9.006852,-0.073,0.9687,0.18,0.988,Walking,JBGG,Oppo
1796,9.01181,-0.0578,0.9594,0.1695,0.976,Walking,JBGG,Oppo
1797,9.01961,-0.0572,0.9662,0.1676,0.982,Walking,JBGG,Oppo
1798,9.022573,-0.0578,0.9706,0.1681,0.987,Walking,JBGG,Oppo
1799,9.026605,-0.0629,0.9769,0.1719,0.994,Walking,JBGG,Oppo
1800,9.031821,-0.0624,0.9858,0.1795,1.004,Walking,JBGG,Oppo
1801,9.037066,-0.0678,0.9951,0.1868,1.015,Walking,JBGG,Oppo
1802,9.041546,-0.0651,0.9997,0.193,1.02,Walking,JBGG,Oppo
1803,9.047117,-0.0555,1.0014,0.1961,1.022,Walking,JBGG,Oppo
1804,9.051835,-0.0558,1.0132,0.2017,1.035,Walking,JBGG,Oppo
1805,9.057078,-0.0514,1.0156,0.2103,1.038,Walking,JBGG,Oppo
1806,9.061829,-0.0443,1.0195,0.2082,1.041,Walking,JBGG,Oppo
1807,9.067021,-0.0392,1.0193,0.2008,1.04,Walking,JBGG,Oppo
1808,9.072827,-0.0326,1.0156,0.203,1.036,Walking,JBGG,Oppo
1809,9.077017,-0.0385,1.0195,0.2038,1.04,Walking,JBGG,Oppo
1810,9.083067,-0.0406,1.0207,0.2008,1.041,Walking,JBGG,Oppo
1811,9.087178,-0.0375,1.0224,0.1984,1.042,Walking,JBGG,Oppo
1812,9.0922,-0.0331,1.0278,0.1912,1.046,Walking,JBGG,Oppo
1813,9.097175,-0.0292,1.0275,0.1793,1.043,Walking,JBGG,Oppo
1814,9.102321,-0.0297,1.0407,0.1976,1.06,Walking,JBGG,Oppo
1815,9.107412,-0.0343,1.052,0.2033,1.072,Walking,JBGG,Oppo
1816,9.112168,-0.0277,1.0486,0.2126,1.07,Walking,JBGG,Oppo
1817,9.117414,-0.0299,1.054,0.2377,1.081,Walking,JBGG,Oppo
1818,9.122398,-0.039,1.0608,0.2516,1.091,Walking,JBGG,Oppo
1819,9.127397,-0.0404,1.0689,0.2602,1.101,Walking,JBGG,Oppo
1820,9.136428,-0.0458,1.0645,0.2548,1.096,Walking,JBGG,Oppo
1821,9.137527,-0.0495,1.0566,0.2438,1.086,Walking,JBGG,Oppo
1822,9.142154,-0.0539,1.0491,0.2329,1.076,Walking,JBGG,Oppo
1823,9.147583,-0.0536,1.0407,0.2189,1.065,Walking,JBGG,Oppo
1824,9.152417,-0.0436,1.0491,0.2122,1.071,Walking,JBGG,Oppo
1825,9.157396,-0.0448,1.0598,0.2159,1.082,Walking,JBGG,Oppo
1826,9.162454,-0.049,1.0796,0.2289,1.105,Walking,JBGG,Oppo
1827,9.167558,-0.0534,1.1057,0.249,1.135,Walking,JBGG,Oppo
1828,9.172624,-0.049,1.1216,0.2621,1.153,Walking,JBGG,Oppo
1829,9.177384,-0.0353,1.128,0.2672,1.16,Walking,JBGG,Oppo
1830,9.182496,-0.0143,1.1178,0.27,1.15,Walking,JBGG,Oppo
1831,9.188309,-0.0026,1.1069,0.2795,1.142,Walking,JBGG,Oppo
1832,9.1927,0.0054,1.085,0.2678,1.118,Walking,JBGG,Oppo
1833,9.198236,0.0026,1.0666,0.257,1.097,Walking,JBGG,Oppo
1834,9.202936,-0.0035,1.0412,0.2448,1.07,Walking,JBGG,Oppo
1835,9.207711,0.001,1.0212,0.2467,1.051,Walking,JBGG,Oppo
1836,9.212734,0.0037,1.0044,0.2345,1.031,Walking,JBGG,Oppo
1837,9.217897,0.0064,0.9911,0.2397,1.02,Walking,JBGG,Oppo
1838,9.222735,0.0113,0.9874,0.2367,1.015,Walking,JBGG,Oppo
1839,9.227849,-0.0003,0.9887,0.2377,1.017,Walking,JBGG,Oppo
1840,9.234019,-0.005,0.9972,0.2348,1.025,Walking,JBGG,Oppo
1841,9.237586,-0.0225,1.0112,0.2583,1.044,Walking,JBGG,Oppo
1842,9.242993,-0.0455,1.0214,0.2814,1.06,Walking,JBGG,Oppo
1843,9.248237,-0.0624,1.0286,0.3081,1.076,Walking,JBGG,Oppo
1844,9.253638,-0.0632,1.0273,0.3269,1.08,Walking,JBGG,Oppo
1845,9.2579,-0.0758,1.0366,0.3411,1.094,Walking,JBGG,Oppo
1846,9.262934,-0.0905,1.0452,0.3672,1.112,Walking,JBGG,Oppo
1847,9.26821,-0.1012,1.062,0.3774,1.132,Walking,JBGG,Oppo
1848,9.272722,-0.0944,1.0826,0.3836,1.152,Walking,JBGG,Oppo
1849,9.277979,-0.0863,1.0964,0.3785,1.163,Walking,JBGG,Oppo
1850,9.283096,-0.0786,1.1001,0.3773,1.166,Walking,JBGG,Oppo
1851,9.288061,-0.0663,1.0869,0.3648,1.148,Walking,JBGG,Oppo
1852,9.292964,-0.0553,1.0633,0.3415,1.118,Walking,JBGG,Oppo
1853,9.298123,-0.0451,1.0461,0.3426,1.102,Walking,JBGG,Oppo
1854,9.303469,-0.0272,1.0295,0.3277,1.081,Walking,JBGG,Oppo
1855,9.307949,-0.0071,1.0125,0.3213,1.062,Walking,JBGG,Oppo
1856,9.31282,0.0086,1.0009,0.3189,1.051,Walking,JBGG,Oppo
1857,9.317923,0.0145,0.9926,0.3289,1.046,Walking,JBGG,Oppo
1858,9.323231,0.0118,0.9841,0.335,1.04,Walking,JBGG,Oppo
1859,9.328154,0.0091,0.9711,0.3369,1.028,Walking,JBGG,Oppo
1860,9.333069,0.0052,0.9552,0.3322,1.011,Walking,JBGG,Oppo
1861,9.337914,0.0035,0.9389,0.3396,0.998,Walking,JBGG,Oppo
1862,9.343418,0.0023,0.9217,0.3384,0.982,Walking,JBGG,Oppo
1863,9.348222,0.0013,0.903,0.3303,0.961,Walking,JBGG,Oppo
1864,9.353296,-0.0043,0.899,0.335,0.959,Walking,JBGG,Oppo
1865,9.358331,-0.0103,0.8927,0.3399,0.955,Walking,JBGG,Oppo
1866,9.363618,-0.0157,0.8925,0.3457,0.957,Walking,JBGG,Oppo
1867,9.368301,-0.0145,0.8881,0.3494,0.954,Walking,JBGG,Oppo
1868,9.373317,-0.0211,0.8925,0.3389,0.955,Walking,JBGG,Oppo
1869,9.379114,-0.0148,0.8965,0.3282,0.955,Walking,JBGG,Oppo
1870,9.383551,-0.0075,0.8946,0.321,0.95,Walking,JBGG,Oppo
1871,9.388238,-0.0045,0.9026,0.3186,0.957,Walking,JBGG,Oppo
1872,9.393363,-0.0057,0.9019,0.2968,0.95,Walking,JBGG,Oppo
1873,9.398183,-0.0043,0.9083,0.2851,0.952,Walking,JBGG,Oppo
1874,9.403481,-0.0033,0.9127,0.2663,0.951,Walking,JBGG,Oppo
1875,9.408546,-0.0126,0.9191,0.2392,0.95,Walking,JBGG,Oppo
1876,9.413172,-0.0155,0.9212,0.2231,0.948,Walking,JBGG,Oppo
1877,9.418548,-0.0157,0.9193,0.2206,0.946,Walking,JBGG,Oppo
1878,9.423612,-0.0238,0.9127,0.2203,0.939,Walking,JBGG,Oppo
1879,9.431499,-0.0285,0.9102,0.2323,0.94,Walking,JBGG,Oppo
1880,9.433549,-0.0346,0.921,0.2345,0.951,Walking,JBGG,Oppo
1881,9.43837,-0.0369,0.9256,0.2387,0.957,Walking,JBGG,Oppo
1882,9.44386,-0.0483,0.931,0.2318,0.961,Walking,JBGG,Oppo
1883,9.448865,-0.0541,0.9366,0.2343,0.967,Walking,JBGG,Oppo
1884,9.453613,-0.0572,0.9396,0.2377,0.971,Walking,JBGG,Oppo
1885,9.458864,-0.0705,0.9445,0.2436,0.978,Walking,JBGG,Oppo
1886,9.463994,-0.0742,0.9482,0.2457,0.982,Walking,JBGG,Oppo
1887,9.469099,-0.0822,0.9454,0.2494,0.981,Walking,JBGG,Oppo
1888,9.473688,-0.0856,0.9393,0.2521,0.976,Walking,JBGG,Oppo
1889,9.479083,-0.09,0.9347,0.2531,0.973,Walking,JBGG,Oppo
1890,9.48405,-0.0912,0.9337,0.2639,0.975,Walking,JBGG,Oppo
1891,9.488986,-0.0847,0.934,0.2658,0.975,Walking,JBGG,Oppo
1892,9.494127,-0.0802,0.9317,0.2778,0.976,Walking,JBGG,Oppo
1893,9.498908,-0.0753,0.9286,0.2726,0.971,Walking,JBGG,Oppo
1894,9.504185,-0.0717,0.9264,0.2667,0.967,Walking,JBGG,Oppo
1895,9.508871,-0.0727,0.9281,0.2665,0.968,Walking,JBGG,Oppo
1896,9.515394,-0.0697,0.9252,0.2688,0.966,Walking,JBGG,Oppo
1897,9.519165,-0.066,0.9215,0.2672,0.962,Walking,JBGG,Oppo
1898,9.524355,-0.0681,0.9252,0.2629,0.964,Walking,JBGG,Oppo
1899,9.534725,-0.0649,0.9228,0.2619,0.961,Walking,JBGG,Oppo
1900,9.535417,-0.0705,0.9219,0.2385,0.955,Walking,JBGG,Oppo
1901,9.539476,-0.0672,0.9124,0.2199,0.941,Walking,JBGG,Oppo
1902,9.54572,-0.07,0.9032,0.2152,0.931,Walking,JBGG,Oppo
1903,9.54913,-0.0705,0.9005,0.2071,0.927,Walking,JBGG,Oppo
1904,9.554049,-0.0641,0.9037,0.2005,0.928,Walking,JBGG,Oppo
1905,9.56003,-0.0653,0.9073,0.1959,0.931,Walking,JBGG,Oppo
1906,9.564386,-0.0626,0.9054,0.194,0.928,Walking,JBGG,Oppo
1907,9.569243,-0.0612,0.8997,0.194,0.922,Walking,JBGG,Oppo
1908,9.57429,-0.0626,0.8946,0.1979,0.918,Walking,JBGG,Oppo
1909,9.579624,-0.0585,0.8912,0.2022,0.916,Walking,JBGG,Oppo
1910,9.584506,-0.0597,0.8904,0.205,0.916,Walking,JBGG,Oppo
1911,9.589423,-0.0607,0.8824,0.2003,0.907,Walking,JBGG,Oppo
1912,9.594287,-0.0693,0.8878,0.1986,0.912,Walking,JBGG,Oppo
1913,9.59931,-0.0781,0.8953,0.1996,0.921,Walking,JBGG,Oppo
1914,9.604496,-0.0851,0.8929,0.1991,0.919,Walking,JBGG,Oppo
1915,9.609777,-0.0793,0.8895,0.2082,0.917,Walking,JBGG,Oppo
1916,9.614323,-0.0773,0.8811,0.2118,0.91,Walking,JBGG,Oppo
1917,9.619832,-0.08,0.8827,0.2038,0.909,Walking,JBGG,Oppo
1918,9.624598,-0.0868,0.8885,0.2126,0.918,Walking,JBGG,Oppo
1919,9.629531,-0.0886,0.8944,0.2047,0.922,Walking,JBGG,Oppo
1920,9.634819,-0.083,0.8978,0.1912,0.922,Walking,JBGG,Oppo
1921,9.639899,-0.0807,0.8997,0.1807,0.921,Walking,JBGG,Oppo
1922,9.646553,-0.0744,0.8993,0.1702,0.918,Walking,JBGG,Oppo
1923,9.64982,-0.0685,0.8944,0.1563,0.911,Walking,JBGG,Oppo
1924,9.654744,-0.0641,0.8953,0.1451,0.909,Walking,JBGG,Oppo
1925,9.659656,-0.0639,0.8997,0.1387,0.913,Walking,JBGG,Oppo
1926,9.664719,-0.0629,0.9042,0.1339,0.916,Walking,JBGG,Oppo
1927,9.66962,-0.0614,0.8993,0.1411,0.912,Walking,JBGG,Oppo
1928,9.675465,-0.0546,0.9002,0.1432,0.913,Walking,JBGG,Oppo
1929,9.680105,-0.0507,0.8949,0.1434,0.908,Walking,JBGG,Oppo
1930,9.684896,-0.0511,0.8968,0.1367,0.909,Walking,JBGG,Oppo
1931,9.689819,-0.0511,0.8995,0.1387,0.912,Walking,JBGG,Oppo
1932,9.695111,-0.0451,0.9014,0.129,0.912,Walking,JBGG,Oppo
1933,9.699941,-0.0404,0.9058,0.127,0.916,Walking,JBGG,Oppo
1934,9.704991,-0.039,0.9083,0.1294,0.918,Walking,JBGG,Oppo
1935,9.709893,-0.0321,0.9102,0.1331,0.92,Walking,JBGG,Oppo
1936,9.715424,-0.0292,0.9142,0.1414,0.926,Walking,JBGG,Oppo
1937,9.719753,-0.0264,0.9176,0.1488,0.93,Walking,JBGG,Oppo
1938,9.725231,-0.0231,0.9212,0.163,0.936,Walking,JBGG,Oppo
1939,9.73088,-0.0126,0.9176,0.1783,0.935,Walking,JBGG,Oppo
1940,9.734826,-0.0045,0.9205,0.1875,0.939,Walking,JBGG,Oppo
1941,9.740316,-0.0055,0.9232,0.1854,0.942,Walking,JBGG,Oppo
1942,9.745839,-0.0099,0.9289,0.1886,0.948,Walking,JBGG,Oppo
1943,9.749789,-0.0106,0.9366,0.2013,0.958,Walking,JBGG,Oppo
1944,9.755011,-0.0184,0.9454,0.1989,0.966,Walking,JBGG,Oppo
1945,9.760195,-0.0309,0.958,0.1971,0.979,Walking,JBGG,Oppo
1946,9.764894,-0.0458,0.958,0.1966,0.979,Walking,JBGG,Oppo
1947,9.769993,-0.0523,0.9726,0.18,0.99,Walking,JBGG,Oppo
1948,9.775779,-0.0516,0.9787,0.1634,0.994,Walking,JBGG,Oppo
1949,9.780046,-0.0516,0.988,0.1556,1.001,Walking,JBGG,Oppo
1950,9.785051,-0.0497,0.9885,0.1495,1.001,Walking,JBGG,Oppo
1951,9.790122,-0.0514,0.9951,0.1402,1.006,Walking,JBGG,Oppo
1952,9.795329,-0.0551,1.0019,0.1519,1.015,Walking,JBGG,Oppo
1953,9.800328,-0.0651,1.0078,0.163,1.023,Walking,JBGG,Oppo
1954,9.805222,-0.0668,1.0205,0.1815,1.039,Walking,JBGG,Oppo
1955,9.810535,-0.077,1.0286,0.1981,1.05,Walking,JBGG,Oppo
1956,9.815502,-0.0714,1.0324,0.2118,1.056,Walking,JBGG,Oppo
1957,9.820448,-0.0776,1.0324,0.2243,1.059,Walking,JBGG,Oppo
1958,9.82578,-0.0907,1.0459,0.2688,1.084,Walking,JBGG,Oppo
1959,9.830284,-0.0907,1.0589,0.2753,1.098,Walking,JBGG,Oppo
1960,9.835466,-0.0685,1.0515,0.2611,1.086,Walking,JBGG,Oppo
1961,9.840316,-0.0658,1.0542,0.2636,1.089,Walking,JBGG,Oppo
1962,9.845624,-0.0793,1.0596,0.266,1.095,Walking,JBGG,Oppo
1963,9.850463,-0.0879,1.0731,0.2597,1.108,Walking,JBGG,Oppo
1964,9.855533,-0.0888,1.0828,0.2434,1.113,Walking,JBGG,Oppo
1965,9.860658,-0.083,1.0838,0.2516,1.116,Walking,JBGG,Oppo
1966,9.865569,-0.0737,1.0818,0.2404,1.111,Walking,JBGG,Oppo
1967,9.870763,-0.0807,1.0875,0.2348,1.115,Walking,JBGG,Oppo
1968,9.875795,-0.0919,1.0987,0.2211,1.124,Walking,JBGG,Oppo
1969,9.880862,-0.0998,1.1085,0.214,1.133,Walking,JBGG,Oppo
1970,9.885749,-0.1003,1.1134,0.1924,1.134,Walking,JBGG,Oppo
1971,9.890766,-0.0959,1.1121,0.1619,1.128,Walking,JBGG,Oppo
1972,9.895775,-0.0937,1.0948,0.1421,1.108,Walking,JBGG,Oppo
1973,9.900833,-0.0802,1.0764,0.125,1.087,Walking,JBGG,Oppo
1974,9.90586,-0.0917,1.075,0.091,1.083,Walking,JBGG,Oppo
1975,9.910718,-0.1081,1.0838,0.0757,1.092,Walking,JBGG,Oppo
1976,9.915849,-0.1052,1.1025,0.0933,1.111,Walking,JBGG,Oppo
1977,9.921346,-0.0984,1.1172,0.1292,1.129,Walking,JBGG,Oppo
1978,9.926358,-0.0975,1.1192,0.1824,1.138,Walking,JBGG,Oppo
1979,9.930995,-0.0888,1.1146,0.2308,1.142,Walking,JBGG,Oppo
1980,9.936157,-0.0849,1.1062,0.2785,1.144,Walking,JBGG,Oppo
1981,9.940826,-0.0854,1.0967,0.3047,1.141,Walking,JBGG,Oppo
1982,9.945967,-0.0949,1.0796,0.3193,1.13,Walking,JBGG,Oppo
1983,9.951011,-0.1015,1.0743,0.3259,1.127,Walking,JBGG,Oppo
1984,9.956336,-0.1071,1.0715,0.3259,1.125,Walking,JBGG,Oppo
1985,9.961092,-0.102,1.0713,0.3242,1.124,Walking,JBGG,Oppo
1986,9.965803,-0.1052,1.074,0.3173,1.125,Walking,JBGG,Oppo
1987,9.971852,-0.0973,1.0855,0.323,1.137,Walking,JBGG,Oppo
1988,9.976148,-0.1012,1.0938,0.3313,1.147,Walking,JBGG,Oppo
1989,9.981039,-0.1022,1.0955,0.331,1.149,Walking,JBGG,Oppo
1990,9.986118,-0.1079,1.0848,0.322,1.137,Walking,JBGG,Oppo
1991,9.991158,-0.1017,1.0813,0.3184,1.132,Walking,JBGG,Oppo
1992,9.997003,-0.1024,1.082,0.3124,1.131,Walking,JBGG,Oppo
1993,10.001271,-0.0944,1.0759,0.3161,1.125,Walking,JBGG,Oppo
1994,10.006127,-0.0907,1.0696,0.3198,1.12,Walking,JBGG,Oppo
