,time,gFx,gFy,gFz,TgF,Actividad,Nombre,Telefono
1490,7.475276,-0.0436,0.8555,0.1365,0.867,Stairs,JBGG,Oppo
1491,7.479849,-0.0585,0.8778,0.1532,0.893,Stairs,JBGG,Oppo
1492,7.484993,-0.0758,0.8927,0.1749,0.913,Stairs,JBGG,Oppo
1493,7.490466,-0.0891,0.9034,0.1819,0.926,Stairs,JBGG,Oppo
1494,7.495029,-0.1005,0.9114,0.1989,0.938,Stairs,JBGG,Oppo
1495,7.500225,-0.0979,0.9186,0.1949,0.944,Stairs,JBGG,Oppo
1496,7.507306,-0.0947,0.9277,0.1986,0.953,Stairs,JBGG,Oppo
1497,7.510155,-0.0837,0.9408,0.1868,0.963,Stairs,JBGG,Oppo
1498,7.515284,-0.0734,0.9571,0.1871,0.978,Stairs,JBGG,Oppo
1499,7.52025,-0.0546,0.9716,0.1793,0.99,Stairs,JBGG,Oppo
1500,7.524985,-0.035,0.9804,0.1719,0.996,Stairs,JBGG,Oppo
1501,7.530378,-0.0233,0.9953,0.1646,1.009,Stairs,JBGG,Oppo
1502,7.535721,-0.0152,1.0036,0.1549,1.016,Stairs,JBGG,Oppo
1503,7.540313,-0.0111,1.0174,0.1519,1.029,Stairs,JBGG,Oppo
1504,7.545314,-0.012,1.0305,0.1448,1.041,Stairs,JBGG,Oppo
1505,7.550115,-0.0145,1.0432,0.1458,1.053,Stairs,JBGG,Oppo
1506,7.555328,-0.0336,1.0622,0.1427,1.072,Stairs,JBGG,Oppo
1507,7.5602,-0.0521,1.082,0.1519,1.094,Stairs,JBGG,Oppo
1508,7.565257,-0.0742,1.1069,0.1624,1.121,Stairs,JBGG,Oppo
1509,7.570489,-0.0858,1.1192,0.1768,1.136,Stairs,JBGG,Oppo
1510,7.575662,-0.0979,1.1224,0.1891,1.142,Stairs,JBGG,Oppo
1511,7.580435,-0.1017,1.1314,0.2091,1.155,Stairs,JBGG,Oppo
1512,7.58539,-0.1177,1.143,0.2215,1.17,Stairs,JBGG,Oppo
1513,7.590761,-0.1266,1.1439,0.2035,1.169,Stairs,JBGG,Oppo
1514,7.595672,-0.1311,1.1473,0.1868,1.17,Stairs,JBGG,Oppo
1515,7.605523,-0.1308,1.1456,0.1698,1.165,Stairs,JBGG,Oppo
1516,7.60636,-0.1138,1.1439,0.1472,1.159,Stairs,JBGG,Oppo
1517,7.610807,-0.0993,1.1376,0.1314,1.149,Stairs,JBGG,Oppo
1518,7.615816,-0.0805,1.1405,0.1136,1.149,Stairs,JBGG,Oppo
1519,7.620946,-0.0693,1.1365,0.1074,1.144,Stairs,JBGG,Oppo
1520,7.625745,-0.0539,1.1437,0.0962,1.149,Stairs,JBGG,Oppo
1521,7.630666,-0.0416,1.157,0.1011,1.162,Stairs,JBGG,Oppo
1522,7.635731,-0.0167,1.1684,0.1187,1.174,Stairs,JBGG,Oppo
1523,7.640771,-0.012,1.1789,0.1204,1.185,Stairs,JBGG,Oppo
1524,7.64589,-0.0043,1.191,0.1314,1.198,Stairs,JBGG,Oppo
1525,7.651027,0.0071,1.2287,0.1495,1.238,Stairs,JBGG,Oppo
1526,7.655588,0.0135,1.2707,0.1817,1.284,Stairs,JBGG,Oppo
1527,7.660664,0.0071,1.3154,0.2236,1.334,Stairs,JBGG,Oppo
1528,7.665766,-0.0115,1.3562,0.2597,1.381,Stairs,JBGG,Oppo
1529,7.670996,-0.0492,1.3881,0.2944,1.42,Stairs,JBGG,Oppo
1530,7.67584,-0.0658,1.4093,0.3303,1.449,Stairs,JBGG,Oppo
1531,7.680752,-0.0968,1.4222,0.3734,1.474,Stairs,JBGG,Oppo
1532,7.685989,-0.1128,1.4249,0.3907,1.482,Stairs,JBGG,Oppo
1533,7.691372,-0.121,1.4198,0.4051,1.481,Stairs,JBGG,Oppo
1534,7.695975,-0.1196,1.4039,0.3921,1.463,Stairs,JBGG,Oppo
1535,7.700945,-0.1182,1.3819,0.3827,1.439,Stairs,JBGG,Oppo
1536,7.706018,-0.1142,1.357,0.3531,1.407,Stairs,JBGG,Oppo
1537,7.710982,-0.1015,1.3401,0.3171,1.381,Stairs,JBGG,Oppo
1538,7.720509,-0.093,1.3324,0.2861,1.366,Stairs,JBGG,Oppo
1539,7.721509,-0.079,1.332,0.2644,1.36,Stairs,JBGG,Oppo
1540,7.726786,-0.0658,1.3301,0.2574,1.356,Stairs,JBGG,Oppo
1541,7.731023,-0.0529,1.3213,0.2602,1.348,Stairs,JBGG,Oppo
1542,7.736349,-0.0641,1.3215,0.2695,1.35,Stairs,JBGG,Oppo
1543,7.74113,-0.0837,1.334,0.3,1.37,Stairs,JBGG,Oppo
1544,7.746241,-0.1054,1.3509,0.3594,1.402,Stairs,JBGG,Oppo
1545,7.751106,-0.111,1.3624,0.4198,1.43,Stairs,JBGG,Oppo
1546,7.757664,-0.1133,1.367,0.4897,1.457,Stairs,JBGG,Oppo
1547,7.76126,-0.1189,1.3895,0.5717,1.507,Stairs,JBGG,Oppo
1548,7.766416,-0.1355,1.4105,0.6476,1.558,Stairs,JBGG,Oppo
1549,7.772033,-0.1467,1.4189,0.7324,1.603,Stairs,JBGG,Oppo
1550,7.776261,-0.1673,1.4159,0.803,1.636,Stairs,JBGG,Oppo
1551,7.781384,-0.1851,1.3968,0.8618,1.652,Stairs,JBGG,Oppo
1552,7.788139,-0.207,1.37,0.9086,1.657,Stairs,JBGG,Oppo
1553,7.791523,-0.2317,1.3308,0.9266,1.638,Stairs,JBGG,Oppo
1554,7.79639,-0.243,1.2779,0.9184,1.592,Stairs,JBGG,Oppo
1555,7.803709,-0.2462,1.2218,0.8726,1.522,Stairs,JBGG,Oppo
1556,7.806588,-0.2361,1.1737,0.8042,1.442,Stairs,JBGG,Oppo
1557,7.81167,-0.2149,1.1309,0.7079,1.351,Stairs,JBGG,Oppo
1558,7.816498,-0.2046,1.1004,0.6008,1.27,Stairs,JBGG,Oppo
1559,7.821581,-0.1844,1.0698,0.5175,1.203,Stairs,JBGG,Oppo
1560,7.826618,-0.1763,1.0415,0.4513,1.149,Stairs,JBGG,Oppo
1561,7.831858,-0.1739,1.0161,0.4098,1.109,Stairs,JBGG,Oppo
1562,7.836754,-0.1748,0.9911,0.3762,1.074,Stairs,JBGG,Oppo
1563,7.84151,-0.1755,0.976,0.3699,1.058,Stairs,JBGG,Oppo
1564,7.846573,-0.1683,0.9675,0.368,1.049,Stairs,JBGG,Oppo
1565,7.851845,-0.156,0.9628,0.3914,1.051,Stairs,JBGG,Oppo
1566,7.856704,-0.156,0.972,0.4083,1.066,Stairs,JBGG,Oppo
1567,7.861754,-0.1529,0.972,0.4319,1.075,Stairs,JBGG,Oppo
1568,7.866886,-0.1641,0.9753,0.4643,1.093,Stairs,JBGG,Oppo
1569,7.871751,-0.168,0.972,0.509,1.11,Stairs,JBGG,Oppo
1570,7.876669,-0.169,0.9636,0.5356,1.115,Stairs,JBGG,Oppo
1571,7.881769,-0.1767,0.9574,0.5659,1.126,Stairs,JBGG,Oppo
1572,7.886778,-0.167,0.943,0.5813,1.12,Stairs,JBGG,Oppo
1573,7.891759,-0.1487,0.9359,0.5867,1.115,Stairs,JBGG,Oppo
1574,7.901167,-0.1287,0.9247,0.5867,1.103,Stairs,JBGG,Oppo
1575,7.902113,-0.0949,0.9161,0.5769,1.087,Stairs,JBGG,Oppo
1576,7.906679,-0.0624,0.9127,0.5617,1.073,Stairs,JBGG,Oppo
1577,7.911996,-0.0434,0.9149,0.5515,1.069,Stairs,JBGG,Oppo
1578,7.917175,-0.0306,0.9063,0.5276,1.049,Stairs,JBGG,Oppo
1579,7.922012,-0.0316,0.9088,0.5144,1.045,Stairs,JBGG,Oppo
1580,7.927167,-0.0309,0.9024,0.489,1.027,Stairs,JBGG,Oppo
1581,7.931965,-0.0406,0.8968,0.472,1.014,Stairs,JBGG,Oppo
1582,7.937185,-0.047,0.8939,0.4552,1.004,Stairs,JBGG,Oppo
1583,7.942172,-0.0583,0.8783,0.4342,0.981,Stairs,JBGG,Oppo
1584,7.947287,-0.0717,0.8609,0.4271,0.964,Stairs,JBGG,Oppo
1585,7.952205,-0.0905,0.842,0.4073,0.94,Stairs,JBGG,Oppo
1586,7.957084,-0.1056,0.8335,0.3926,0.927,Stairs,JBGG,Oppo
1587,7.962187,-0.1171,0.8254,0.3802,0.916,Stairs,JBGG,Oppo
1588,7.967696,-0.1269,0.814,0.358,0.898,Stairs,JBGG,Oppo
1589,7.972197,-0.1336,0.8037,0.3364,0.881,Stairs,JBGG,Oppo
1590,7.977204,-0.1336,0.7861,0.3154,0.858,Stairs,JBGG,Oppo
1591,7.982264,-0.1367,0.7741,0.291,0.838,Stairs,JBGG,Oppo
1592,7.987394,-0.1413,0.7644,0.2785,0.826,Stairs,JBGG,Oppo
1593,7.992268,-0.1282,0.747,0.2539,0.799,Stairs,JBGG,Oppo
1594,7.997477,-0.1169,0.7306,0.2353,0.776,Stairs,JBGG,Oppo
1595,8.002507,-0.1059,0.7216,0.1964,0.755,Stairs,JBGG,Oppo
1596,8.007458,-0.0844,0.7069,0.1668,0.731,Stairs,JBGG,Oppo
1597,8.016583,-0.0724,0.694,0.1367,0.711,Stairs,JBGG,Oppo
1598,8.017439,-0.0602,0.6935,0.1043,0.704,Stairs,JBGG,Oppo
1599,8.022222,-0.0421,0.6815,0.0874,0.688,Stairs,JBGG,Oppo
1600,8.02745,-0.0313,0.6779,0.0724,0.682,Stairs,JBGG,Oppo
1601,8.032575,-0.0148,0.6828,0.0686,0.686,Stairs,JBGG,Oppo
1602,8.037767,-0.004,0.6856,0.0803,0.69,Stairs,JBGG,Oppo
1603,8.042748,-0.0062,0.6949,0.092,0.701,Stairs,JBGG,Oppo
1604,8.047632,-0.014,0.7111,0.1216,0.722,Stairs,JBGG,Oppo
1605,8.052775,-0.0196,0.7231,0.1595,0.741,Stairs,JBGG,Oppo
1606,8.057505,-0.0321,0.7304,0.1959,0.757,Stairs,JBGG,Oppo
1607,8.062865,-0.0409,0.7365,0.2289,0.772,Stairs,JBGG,Oppo
1608,8.068664,-0.0588,0.7414,0.2621,0.789,Stairs,JBGG,Oppo
1609,8.072571,-0.0724,0.7416,0.2919,0.8,Stairs,JBGG,Oppo
1610,8.077753,-0.0805,0.7402,0.3037,0.804,Stairs,JBGG,Oppo
1611,8.08291,-0.0876,0.7355,0.3168,0.806,Stairs,JBGG,Oppo
1612,8.087821,-0.0949,0.7233,0.3179,0.796,Stairs,JBGG,Oppo
1613,8.092784,-0.102,0.7074,0.3037,0.777,Stairs,JBGG,Oppo
1614,8.099597,-0.1047,0.7003,0.2837,0.763,Stairs,JBGG,Oppo
1615,8.10261,-0.1,0.6817,0.2531,0.734,Stairs,JBGG,Oppo
1616,8.108049,-0.0966,0.6791,0.2255,0.722,Stairs,JBGG,Oppo
1617,8.112804,-0.0898,0.6658,0.1915,0.699,Stairs,JBGG,Oppo
1618,8.117913,-0.0822,0.6532,0.1551,0.676,Stairs,JBGG,Oppo
1619,8.122733,-0.0765,0.6326,0.125,0.649,Stairs,JBGG,Oppo
1620,8.128143,-0.0827,0.6223,0.1074,0.637,Stairs,JBGG,Oppo
1621,8.132873,-0.0732,0.6072,0.0913,0.618,Stairs,JBGG,Oppo
1622,8.137948,-0.0653,0.5971,0.0782,0.606,Stairs,JBGG,Oppo
1623,8.142989,-0.0541,0.6004,0.0688,0.607,Stairs,JBGG,Oppo
1624,8.148293,-0.0485,0.6004,0.0656,0.606,Stairs,JBGG,Oppo
1625,8.152957,-0.0483,0.6124,0.0661,0.618,Stairs,JBGG,Oppo
1626,8.158154,-0.0521,0.6255,0.0786,0.633,Stairs,JBGG,Oppo
1627,8.162986,-0.0607,0.6465,0.1143,0.659,Stairs,JBGG,Oppo
1628,8.168051,-0.0739,0.6612,0.1492,0.682,Stairs,JBGG,Oppo
1629,8.173191,-0.0954,0.6798,0.1815,0.71,Stairs,JBGG,Oppo
1630,8.178187,-0.1215,0.6957,0.2059,0.736,Stairs,JBGG,Oppo
1631,8.183378,-0.1526,0.7147,0.2385,0.769,Stairs,JBGG,Oppo
1632,8.188185,-0.1826,0.7262,0.2429,0.787,Stairs,JBGG,Oppo
1633,8.194077,-0.207,0.7382,0.2502,0.806,Stairs,JBGG,Oppo
1634,8.198355,-0.2284,0.745,0.2497,0.818,Stairs,JBGG,Oppo
1635,8.20328,-0.2487,0.7487,0.2469,0.827,Stairs,JBGG,Oppo
1636,8.208224,-0.243,0.7431,0.2316,0.815,Stairs,JBGG,Oppo
1637,8.213424,-0.2281,0.7313,0.2175,0.796,Stairs,JBGG,Oppo
1638,8.218316,-0.2068,0.7204,0.1937,0.774,Stairs,JBGG,Oppo
1639,8.223373,-0.1765,0.7071,0.1597,0.746,Stairs,JBGG,Oppo
1640,8.230926,-0.1396,0.6984,0.1204,0.722,Stairs,JBGG,Oppo
1641,8.234376,-0.1138,0.7001,0.0789,0.714,Stairs,JBGG,Oppo
1642,8.238693,-0.0898,0.7008,0.0332,0.707,Stairs,JBGG,Oppo
1643,8.243585,-0.079,0.7099,0.0118,0.714,Stairs,JBGG,Oppo
1644,8.248989,-0.0709,0.7313,0.0021,0.735,Stairs,JBGG,Oppo
1645,8.253546,-0.0626,0.7553,0.0124,0.758,Stairs,JBGG,Oppo
1646,8.258787,-0.0492,0.7814,0.0272,0.783,Stairs,JBGG,Oppo
1647,8.264305,-0.0502,0.8079,0.0495,0.811,Stairs,JBGG,Oppo
1648,8.26853,-0.0499,0.8357,0.0764,0.841,Stairs,JBGG,Oppo
1649,8.273559,-0.066,0.8746,0.1106,0.884,Stairs,JBGG,Oppo
1650,8.27867,-0.081,0.9042,0.1275,0.917,Stairs,JBGG,Oppo
1651,8.283864,-0.1033,0.9361,0.1374,0.952,Stairs,JBGG,Oppo
1652,8.288622,-0.1296,0.9696,0.1492,0.99,Stairs,JBGG,Oppo
1653,8.293743,-0.1464,1.0036,0.1509,1.025,Stairs,JBGG,Oppo
1654,8.29879,-0.1464,1.0278,0.1558,1.05,Stairs,JBGG,Oppo
1655,8.303642,-0.1389,1.0524,0.1614,1.074,Stairs,JBGG,Oppo
1656,8.312824,-0.1299,1.0769,0.1583,1.096,Stairs,JBGG,Oppo
1657,8.313814,-0.1161,1.109,0.1619,1.127,Stairs,JBGG,Oppo
1658,8.318534,-0.0907,1.1307,0.1705,1.147,Stairs,JBGG,Oppo
1659,8.323966,-0.0578,1.1512,0.1912,1.168,Stairs,JBGG,Oppo
1660,8.328865,-0.0233,1.1698,0.2094,1.189,Stairs,JBGG,Oppo
1661,8.33348,0.002,1.183,0.2316,1.205,Stairs,JBGG,Oppo
1662,8.338785,0.015,1.2038,0.2534,1.23,Stairs,JBGG,Oppo
1663,8.343908,0.015,1.2126,0.2827,1.245,Stairs,JBGG,Oppo
1664,8.348959,0.0133,1.228,0.2922,1.262,Stairs,JBGG,Oppo
1665,8.353917,-0.004,1.2346,0.2898,1.268,Stairs,JBGG,Oppo
1666,8.359193,-0.0143,1.2411,0.2912,1.275,Stairs,JBGG,Oppo
1667,8.364117,-0.0338,1.2548,0.2802,1.286,Stairs,JBGG,Oppo
1668,8.369039,-0.0424,1.259,0.2658,1.287,Stairs,JBGG,Oppo
1669,8.374762,-0.0473,1.2751,0.2506,1.3,Stairs,JBGG,Oppo
1670,8.379331,-0.0624,1.2871,0.2494,1.313,Stairs,JBGG,Oppo
1671,8.384082,-0.0727,1.3003,0.258,1.328,Stairs,JBGG,Oppo
1672,8.389228,-0.0954,1.3152,0.28,1.348,Stairs,JBGG,Oppo
1673,8.394474,-0.1117,1.3318,0.303,1.37,Stairs,JBGG,Oppo
1674,8.399052,-0.1154,1.3399,0.3245,1.383,Stairs,JBGG,Oppo
1675,8.404389,-0.1091,1.3583,0.3487,1.407,Stairs,JBGG,Oppo
1676,8.411774,-0.103,1.3719,0.3787,1.427,Stairs,JBGG,Oppo
1677,8.414184,-0.0888,1.3734,0.3972,1.432,Stairs,JBGG,Oppo
1678,8.419482,-0.0819,1.3611,0.4168,1.426,Stairs,JBGG,Oppo
1679,8.424255,-0.0739,1.3338,0.4076,1.397,Stairs,JBGG,Oppo
1680,8.429304,-0.066,1.302,0.3831,1.359,Stairs,JBGG,Oppo
1681,8.434732,-0.0592,1.2788,0.3396,1.324,Stairs,JBGG,Oppo
1682,8.439373,-0.0529,1.2624,0.2922,1.297,Stairs,JBGG,Oppo
1683,8.444754,-0.0492,1.2439,0.2455,1.269,Stairs,JBGG,Oppo
1684,8.449468,-0.0434,1.2187,0.2138,1.238,Stairs,JBGG,Oppo
1685,8.454604,-0.0436,1.202,0.1786,1.216,Stairs,JBGG,Oppo
1686,8.45951,-0.0267,1.1933,0.1627,1.205,Stairs,JBGG,Oppo
1687,8.46451,-0.0052,1.1918,0.1585,1.202,Stairs,JBGG,Oppo
1688,8.469511,0.0255,1.1849,0.1624,1.196,Stairs,JBGG,Oppo
1689,8.474712,0.0478,1.171,0.1627,1.183,Stairs,JBGG,Oppo
1690,8.479727,0.0692,1.1507,0.1705,1.165,Stairs,JBGG,Oppo
1691,8.484578,0.0797,1.1351,0.1805,1.152,Stairs,JBGG,Oppo
1692,8.48993,0.0785,1.1353,0.1908,1.154,Stairs,JBGG,Oppo
1693,8.494664,0.0629,1.1446,0.2028,1.164,Stairs,JBGG,Oppo
1694,8.499696,0.0367,1.1681,0.2169,1.189,Stairs,JBGG,Oppo
1695,8.50459,0.0115,1.1945,0.2399,1.218,Stairs,JBGG,Oppo
1696,8.51013,-0.0099,1.2262,0.266,1.255,Stairs,JBGG,Oppo
1697,8.514751,-0.0262,1.2595,0.2944,1.294,Stairs,JBGG,Oppo
1698,8.519635,-0.0357,1.2893,0.3482,1.336,Stairs,JBGG,Oppo
1699,8.527477,-0.0541,1.311,0.3944,1.37,Stairs,JBGG,Oppo
1700,8.532937,-0.0714,1.3267,0.4373,1.399,Stairs,JBGG,Oppo
1701,8.535148,-0.0898,1.3411,0.4752,1.426,Stairs,JBGG,Oppo
1702,8.539865,-0.1101,1.3536,0.5129,1.452,Stairs,JBGG,Oppo
1703,8.544704,-0.1203,1.3543,0.5437,1.464,Stairs,JBGG,Oppo
1704,8.549926,-0.1279,1.3406,0.5635,1.46,Stairs,JBGG,Oppo
1705,8.554906,-0.1389,1.3187,0.5659,1.442,Stairs,JBGG,Oppo
1706,8.560015,-0.1343,1.2842,0.5682,1.411,Stairs,JBGG,Oppo
1707,8.565046,-0.1164,1.2443,0.5547,1.367,Stairs,JBGG,Oppo
1708,8.570018,-0.0988,1.2062,0.5381,1.324,Stairs,JBGG,Oppo
1709,8.575191,-0.0819,1.1674,0.5195,1.28,Stairs,JBGG,Oppo
1710,8.580056,-0.0705,1.1309,0.4829,1.232,Stairs,JBGG,Oppo
1711,8.585002,-0.0499,1.1104,0.4413,1.196,Stairs,JBGG,Oppo
1712,8.590135,-0.0285,1.0994,0.4014,1.171,Stairs,JBGG,Oppo
1713,8.595433,-0.0133,1.084,0.3638,1.143,Stairs,JBGG,Oppo
1714,8.600007,0.0187,1.0725,0.3354,1.124,Stairs,JBGG,Oppo
1715,8.608916,0.0424,1.0452,0.3347,1.098,Stairs,JBGG,Oppo
1716,8.611004,0.0695,1.0239,0.3196,1.075,Stairs,JBGG,Oppo
1717,8.61526,0.0876,1.0083,0.3124,1.059,Stairs,JBGG,Oppo
1718,8.620335,0.1098,0.9874,0.2998,1.038,Stairs,JBGG,Oppo
1719,8.626904,0.1286,0.978,0.29,1.028,Stairs,JBGG,Oppo
1720,8.630325,0.1352,0.9704,0.2895,1.022,Stairs,JBGG,Oppo
1721,8.635482,0.1569,0.9677,0.2842,1.021,Stairs,JBGG,Oppo
1722,8.640315,0.1697,0.9601,0.3007,1.02,Stairs,JBGG,Oppo
1723,8.645484,0.1704,0.9484,0.3252,1.017,Stairs,JBGG,Oppo
1724,8.650247,0.1608,0.9398,0.3364,1.011,Stairs,JBGG,Oppo
1725,8.655349,0.1403,0.9354,0.3459,1.007,Stairs,JBGG,Oppo
1726,8.660465,0.1257,0.9268,0.3492,0.998,Stairs,JBGG,Oppo
1727,8.665452,0.1015,0.9203,0.3389,0.986,Stairs,JBGG,Oppo
1728,8.671207,0.0783,0.9151,0.3362,0.978,Stairs,JBGG,Oppo
1729,8.675412,0.045,0.9014,0.3108,0.955,Stairs,JBGG,Oppo
1730,8.680138,0.0169,0.8863,0.291,0.933,Stairs,JBGG,Oppo
1731,8.68648,-0.0189,0.8672,0.2641,0.907,Stairs,JBGG,Oppo
1732,8.690682,-0.0416,0.8526,0.2394,0.887,Stairs,JBGG,Oppo
1733,8.695393,-0.0653,0.8357,0.2213,0.867,Stairs,JBGG,Oppo
1734,8.700259,-0.0802,0.8294,0.1908,0.855,Stairs,JBGG,Oppo
1735,8.707907,-0.0919,0.8159,0.1683,0.838,Stairs,JBGG,Oppo
1736,8.710809,-0.101,0.7961,0.1468,0.816,Stairs,JBGG,Oppo
1737,8.715703,-0.1084,0.7768,0.128,0.795,Stairs,JBGG,Oppo
1738,8.720575,-0.1076,0.7563,0.102,0.771,Stairs,JBGG,Oppo
1739,8.725661,-0.1081,0.7434,0.0696,0.754,Stairs,JBGG,Oppo
1740,8.730573,-0.1157,0.7348,0.0468,0.745,Stairs,JBGG,Oppo
1741,8.735516,-0.1147,0.7348,0.0316,0.744,Stairs,JBGG,Oppo
1742,8.740621,-0.1138,0.7338,0.0148,0.743,Stairs,JBGG,Oppo
1743,8.745711,-0.1135,0.7418,0.0065,0.75,Stairs,JBGG,Oppo
1744,8.75068,-0.1122,0.7555,0.0048,0.764,Stairs,JBGG,Oppo
1745,8.755663,-0.0707,0.7182,0.1304,0.733,Stairs,JBGG,Oppo
1746,8.760646,-0.0856,0.7345,-0.0829,0.744,Stairs,JBGG,Oppo
1747,8.765672,-0.1182,0.8259,-0.0911,0.839,Stairs,JBGG,Oppo
1748,8.771046,-0.1206,0.8687,0.1125,0.884,Stairs,JBGG,Oppo
1749,8.775735,-0.1186,0.8369,0.2098,0.871,Stairs,JBGG,Oppo
1750,8.781469,-0.1235,0.7903,0.2487,0.838,Stairs,JBGG,Oppo
1751,8.786652,-0.1157,0.7516,0.3047,0.819,Stairs,JBGG,Oppo
1752,8.79064,-0.1182,0.7204,0.3352,0.803,Stairs,JBGG,Oppo
1753,8.79568,-0.1054,0.6973,0.3289,0.778,Stairs,JBGG,Oppo
1754,8.800721,-0.0856,0.6854,0.3152,0.759,Stairs,JBGG,Oppo
1755,8.80614,-0.0802,0.6683,0.2895,0.733,Stairs,JBGG,Oppo
1756,8.811094,-0.0822,0.6407,0.246,0.691,Stairs,JBGG,Oppo
1757,8.815879,-0.0849,0.6292,0.2005,0.666,Stairs,JBGG,Oppo
1758,8.821055,-0.1005,0.6116,0.1727,0.643,Stairs,JBGG,Oppo
1759,8.82634,-0.1008,0.5925,0.1363,0.616,Stairs,JBGG,Oppo
1760,8.831134,-0.0975,0.5766,0.1011,0.593,Stairs,JBGG,Oppo
1761,8.83618,-0.0917,0.5581,0.0847,0.572,Stairs,JBGG,Oppo
1762,8.841229,-0.0727,0.5358,0.0757,0.546,Stairs,JBGG,Oppo
1763,8.846606,-0.0541,0.518,0.0782,0.527,Stairs,JBGG,Oppo
1764,8.851459,-0.0548,0.5144,0.0793,0.523,Stairs,JBGG,Oppo
1765,8.856495,-0.0555,0.5209,0.0822,0.53,Stairs,JBGG,Oppo
1766,8.861353,-0.0521,0.541,0.0847,0.55,Stairs,JBGG,Oppo
1767,8.865997,-0.0462,0.5544,0.0952,0.564,Stairs,JBGG,Oppo
1768,8.871361,-0.0331,0.5581,0.0926,0.567,Stairs,JBGG,Oppo
1769,8.876229,-0.0176,0.5677,0.0962,0.576,Stairs,JBGG,Oppo
1770,8.881166,-0.0062,0.5652,0.084,0.571,Stairs,JBGG,Oppo
1771,8.886513,-0.002,0.563,0.0654,0.567,Stairs,JBGG,Oppo
1772,8.891482,0.0005,0.5705,0.0654,0.574,Stairs,JBGG,Oppo
1773,8.89645,-0.0062,0.571,0.0383,0.572,Stairs,JBGG,Oppo
1774,8.904953,-0.0131,0.5852,0.0011,0.585,Stairs,JBGG,Oppo
1775,8.907404,-0.0231,0.6013,-0.0277,0.602,Stairs,JBGG,Oppo
1776,8.911202,-0.0218,0.6302,-0.0506,0.633,Stairs,JBGG,Oppo
1777,8.916679,-0.0329,0.6744,-0.0543,0.677,Stairs,JBGG,Oppo
1778,8.921686,-0.0404,0.7054,-0.0408,0.708,Stairs,JBGG,Oppo
1779,8.926543,-0.0411,0.7399,-0.0168,0.741,Stairs,JBGG,Oppo
1780,8.931706,-0.039,0.7526,0.0207,0.754,Stairs,JBGG,Oppo
1781,8.936821,-0.0436,0.7619,0.0373,0.764,Stairs,JBGG,Oppo
1782,8.941666,-0.0348,0.8047,0.0363,0.806,Stairs,JBGG,Oppo
1783,8.946819,-0.0299,0.832,0.0742,0.836,Stairs,JBGG,Oppo
1784,8.951768,-0.0223,0.8524,0.0987,0.858,Stairs,JBGG,Oppo
1785,8.956538,-0.0026,0.8792,0.1118,0.886,Stairs,JBGG,Oppo
1786,8.961755,0.0091,0.899,0.1234,0.907,Stairs,JBGG,Oppo
1787,8.967286,0.0294,0.9215,0.1226,0.93,Stairs,JBGG,Oppo
1788,8.972553,0.0448,0.945,0.104,0.952,Stairs,JBGG,Oppo
1789,8.9767,0.0611,0.9718,0.0749,0.977,Stairs,JBGG,Oppo
1790,8.986577,0.0646,1.0034,0.0551,1.007,Stairs,JBGG,Oppo
1791,8.987248,0.0592,1.0403,0.0479,1.043,Stairs,JBGG,Oppo
1792,8.991667,0.0394,1.0808,0.0283,1.082,Stairs,JBGG,Oppo
1793,8.996697,0.0138,1.1202,0.0281,1.121,Stairs,JBGG,Oppo
1794,9.00237,-0.0079,1.151,0.0397,1.152,Stairs,JBGG,Oppo
1795,9.007137,-0.0301,1.1733,0.0593,1.175,Stairs,JBGG,Oppo
1796,9.011736,-0.0439,1.2001,0.0782,1.203,Stairs,JBGG,Oppo
1797,9.01681,-0.0527,1.2174,0.1076,1.223,Stairs,JBGG,Oppo
1798,9.022215,-0.0523,1.2323,0.1334,1.241,Stairs,JBGG,Oppo
1799,9.02704,-0.0453,1.2539,0.1612,1.265,Stairs,JBGG,Oppo
1800,9.031944,-0.0362,1.2863,0.1903,1.301,Stairs,JBGG,Oppo
1801,9.036993,-0.0196,1.3061,0.2022,1.322,Stairs,JBGG,Oppo
1802,9.041976,-0.0031,1.3328,0.2201,1.351,Stairs,JBGG,Oppo
1803,9.04715,-0.0001,1.3513,0.2353,1.372,Stairs,JBGG,Oppo
1804,9.052223,-0.0089,1.377,0.2438,1.398,Stairs,JBGG,Oppo
1805,9.057146,-0.0241,1.3939,0.2604,1.418,Stairs,JBGG,Oppo
1806,9.062201,-0.0341,1.4177,0.2692,1.443,Stairs,JBGG,Oppo
1807,9.067269,-0.0441,1.434,0.2663,1.459,Stairs,JBGG,Oppo
1808,9.072279,-0.0473,1.4398,0.2844,1.468,Stairs,JBGG,Oppo
1809,9.077339,-0.0497,1.4298,0.2927,1.46,Stairs,JBGG,Oppo
1810,9.082376,-0.0602,1.4149,0.2861,1.445,Stairs,JBGG,Oppo
1811,9.087344,-0.0644,1.4054,0.2883,1.436,Stairs,JBGG,Oppo
1812,9.092442,-0.059,1.411,0.2839,1.441,Stairs,JBGG,Oppo
1813,9.09736,-0.0555,1.4091,0.2802,1.438,Stairs,JBGG,Oppo
1814,9.1024,-0.0553,1.4005,0.2858,1.43,Stairs,JBGG,Oppo
1815,9.107197,-0.0429,1.3729,0.2865,1.403,Stairs,JBGG,Oppo
1816,9.112409,-0.0297,1.3394,0.2807,1.369,Stairs,JBGG,Oppo
