,time,gFx,gFy,gFz,TgF,Actividad,Nombre,Telefono
0,0.001976,-0.101,0.9706,0.18,0.992,Standing,JBGG,Oppo
1,0.003133,-0.101,0.9699,0.1868,0.993,Standing,JBGG,Oppo
2,0.003919,-0.0942,0.9696,0.1954,0.994,Standing,JBGG,Oppo
3,0.011656,-0.0975,0.9716,0.2028,0.997,Standing,JBGG,Oppo
4,0.012304,-0.1022,0.9718,0.2126,1.0,Standing,JBGG,Oppo
5,0.016039,-0.0959,0.9733,0.2164,1.002,Standing,JBGG,Oppo
6,0.027358,-0.1033,0.9724,0.2236,1.003,Standing,JBGG,Oppo
7,0.027783,-0.0966,0.9724,0.2243,1.003,Standing,JBGG,Oppo
8,0.031013,-0.0861,0.9677,0.2299,0.998,Standing,JBGG,Oppo
9,0.043892,-0.0903,0.9677,0.2262,0.998,Standing,JBGG,Oppo
10,0.04493,-0.0961,0.9704,0.2218,1.0,Standing,JBGG,Oppo
11,0.046259,-0.0963,0.9738,0.2211,1.003,Standing,JBGG,Oppo
12,0.052359,-0.0932,0.9736,0.2243,1.003,Standing,JBGG,Oppo
13,0.056105,-0.1003,0.9753,0.2245,1.006,Standing,JBGG,Oppo
14,0.063396,-0.0942,0.9657,0.2318,0.998,Standing,JBGG,Oppo
15,0.065977,-0.0886,0.9724,0.2323,1.004,Standing,JBGG,Oppo
16,0.071428,-0.0842,0.9718,0.2382,1.004,Standing,JBGG,Oppo
17,0.076255,-0.091,0.9704,0.2406,1.004,Standing,JBGG,Oppo
18,0.081665,-0.0879,0.9682,0.2431,1.002,Standing,JBGG,Oppo
19,0.086693,-0.0937,0.9773,0.2404,1.011,Standing,JBGG,Oppo
20,0.091217,-0.0981,0.9773,0.2333,1.009,Standing,JBGG,Oppo
21,0.09629,-0.1015,0.9736,0.228,1.005,Standing,JBGG,Oppo
22,0.102301,-0.0963,0.9682,0.2243,0.998,Standing,JBGG,Oppo
23,0.107357,-0.0937,0.9708,0.2228,1.0,Standing,JBGG,Oppo
24,0.111435,-0.0963,0.9753,0.2199,1.004,Standing,JBGG,Oppo
25,0.116326,-0.0968,0.9716,0.2189,1.001,Standing,JBGG,Oppo
26,0.123174,-0.0935,0.9726,0.2147,1.0,Standing,JBGG,Oppo
27,0.126353,-0.0932,0.9689,0.2103,0.996,Standing,JBGG,Oppo
28,0.131648,-0.0924,0.9736,0.2189,1.002,Standing,JBGG,Oppo
29,0.138405,-0.0988,0.9682,0.2182,0.997,Standing,JBGG,Oppo
30,0.141541,-0.0968,0.9733,0.2233,1.003,Standing,JBGG,Oppo
31,0.147065,-0.091,0.9733,0.2284,1.004,Standing,JBGG,Oppo
32,0.151508,-0.0932,0.9708,0.2299,1.002,Standing,JBGG,Oppo
33,0.157098,-0.0917,0.9743,0.236,1.007,Standing,JBGG,Oppo
34,0.162191,-0.0919,0.9687,0.2367,1.001,Standing,JBGG,Oppo
35,0.16756,-0.0893,0.9682,0.2343,1.0,Standing,JBGG,Oppo
36,0.17162,-0.0868,0.9675,0.2426,1.001,Standing,JBGG,Oppo
37,0.176593,-0.0905,0.972,0.2443,1.006,Standing,JBGG,Oppo
38,0.181637,-0.0928,0.9713,0.2443,1.006,Standing,JBGG,Oppo
39,0.187012,-0.0903,0.9696,0.2429,1.004,Standing,JBGG,Oppo
40,0.19158,-0.0968,0.9731,0.2304,1.005,Standing,JBGG,Oppo
41,0.196788,-0.0923,0.9711,0.232,1.003,Standing,JBGG,Oppo
42,0.202003,-0.0944,0.9684,0.2248,0.999,Standing,JBGG,Oppo
43,0.206992,-0.0963,0.9718,0.2138,1.0,Standing,JBGG,Oppo
44,0.211938,-0.0954,0.9726,0.211,1.0,Standing,JBGG,Oppo
45,0.21784,-0.0993,0.9716,0.2038,0.998,Standing,JBGG,Oppo
46,0.223536,-0.0984,0.9755,0.2035,1.001,Standing,JBGG,Oppo
47,0.228071,-0.0973,0.9713,0.2015,0.997,Standing,JBGG,Oppo
48,0.231925,-0.0961,0.9741,0.203,1.0,Standing,JBGG,Oppo
49,0.242429,-0.0975,0.9748,0.2074,1.001,Standing,JBGG,Oppo
50,0.243354,-0.0919,0.9706,0.2131,0.998,Standing,JBGG,Oppo
51,0.24683,-0.0961,0.972,0.2179,1.001,Standing,JBGG,Oppo
52,0.252228,-0.0947,0.9713,0.2264,1.002,Standing,JBGG,Oppo
53,0.257438,-0.0924,0.9713,0.2299,1.002,Standing,JBGG,Oppo
54,0.262503,-0.0932,0.9743,0.2333,1.006,Standing,JBGG,Oppo
55,0.266978,-0.09,0.9713,0.2353,1.003,Standing,JBGG,Oppo
56,0.27201,-0.0888,0.9716,0.2478,1.007,Standing,JBGG,Oppo
57,0.277025,-0.0917,0.9692,0.2355,1.002,Standing,JBGG,Oppo
58,0.282606,-0.0932,0.9774,0.2255,1.007,Standing,JBGG,Oppo
59,0.287218,-0.0924,0.9738,0.2267,1.004,Standing,JBGG,Oppo
60,0.29237,-0.09,0.9694,0.2255,0.999,Standing,JBGG,Oppo
61,0.298885,-0.0868,0.9726,0.2179,1.0,Standing,JBGG,Oppo
62,0.302725,-0.094,0.9753,0.2147,1.003,Standing,JBGG,Oppo
63,0.307438,-0.0975,0.9687,0.2133,0.997,Standing,JBGG,Oppo
64,0.312064,-0.0924,0.9711,0.2191,1.0,Standing,JBGG,Oppo
65,0.317417,-0.0954,0.9741,0.2122,1.001,Standing,JBGG,Oppo
66,0.322236,-0.0944,0.9743,0.2201,1.003,Standing,JBGG,Oppo
67,0.327177,-0.0935,0.9731,0.2187,1.002,Standing,JBGG,Oppo
68,0.332398,-0.0966,0.9689,0.2215,0.999,Standing,JBGG,Oppo
69,0.33742,-0.094,0.9689,0.2257,0.999,Standing,JBGG,Oppo
70,0.342387,-0.0971,0.9701,0.2215,1.0,Standing,JBGG,Oppo
71,0.350918,-0.0973,0.9713,0.2231,1.001,Standing,JBGG,Oppo
72,0.353022,-0.0951,0.9704,0.2131,0.998,Standing,JBGG,Oppo
73,0.357701,-0.0937,0.9713,0.2138,0.999,Standing,JBGG,Oppo
74,0.362334,-0.0966,0.9699,0.2052,0.996,Standing,JBGG,Oppo
75,0.367463,-0.0949,0.9731,0.2086,1.0,Standing,JBGG,Oppo
76,0.37246,-0.0961,0.9684,0.214,0.996,Standing,JBGG,Oppo
77,0.377464,-0.1,0.9729,0.2122,1.001,Standing,JBGG,Oppo
78,0.382638,-0.093,0.9684,0.2098,0.995,Standing,JBGG,Oppo
79,0.388924,-0.0915,0.9729,0.2091,0.999,Standing,JBGG,Oppo
80,0.39269,-0.0949,0.9694,0.2191,0.998,Standing,JBGG,Oppo
81,0.397975,-0.0986,0.9731,0.2248,1.004,Standing,JBGG,Oppo
82,0.402549,-0.0942,0.9704,0.2289,1.001,Standing,JBGG,Oppo
83,0.407677,-0.0923,0.972,0.2404,1.006,Standing,JBGG,Oppo
84,0.412763,-0.0895,0.9708,0.2421,1.005,Standing,JBGG,Oppo
85,0.417974,-0.0973,0.9696,0.2494,1.006,Standing,JBGG,Oppo
86,0.422691,-0.091,0.9699,0.2469,1.005,Standing,JBGG,Oppo
87,0.427868,-0.093,0.9731,0.2448,1.008,Standing,JBGG,Oppo
88,0.434125,-0.0966,0.9729,0.2392,1.006,Standing,JBGG,Oppo
89,0.437858,-0.0912,0.9729,0.2329,1.004,Standing,JBGG,Oppo
90,0.442754,-0.0963,0.9774,0.2318,1.009,Standing,JBGG,Oppo
91,0.448035,-0.0928,0.9713,0.224,1.001,Standing,JBGG,Oppo
92,0.452738,-0.0947,0.9716,0.222,1.001,Standing,JBGG,Oppo
93,0.457905,-0.0932,0.9736,0.2131,1.001,Standing,JBGG,Oppo
94,0.463849,-0.0924,0.9701,0.2164,0.998,Standing,JBGG,Oppo
95,0.467984,-0.093,0.9713,0.2077,0.998,Standing,JBGG,Oppo
96,0.47289,-0.0951,0.9713,0.2059,0.997,Standing,JBGG,Oppo
97,0.478003,-0.0966,0.9753,0.2082,1.002,Standing,JBGG,Oppo
98,0.482965,-0.0993,0.9724,0.2074,0.999,Standing,JBGG,Oppo
99,0.488065,-0.0984,0.9677,0.203,0.994,Standing,JBGG,Oppo
100,0.494302,-0.0971,0.9701,0.2206,1.0,Standing,JBGG,Oppo
101,0.498147,-0.0935,0.9687,0.2189,0.997,Standing,JBGG,Oppo
102,0.50401,-0.0949,0.9696,0.222,0.999,Standing,JBGG,Oppo
103,0.508156,-0.0963,0.972,0.235,1.005,Standing,JBGG,Oppo
104,0.513173,-0.0942,0.9706,0.2316,1.002,Standing,JBGG,Oppo
105,0.518186,-0.0924,0.9713,0.2382,1.004,Standing,JBGG,Oppo
106,0.523207,-0.094,0.9699,0.2416,1.004,Standing,JBGG,Oppo
107,0.531988,-0.0915,0.9711,0.2311,1.002,Standing,JBGG,Oppo
108,0.534934,-0.093,0.9682,0.2397,1.002,Standing,JBGG,Oppo
109,0.538385,-0.0915,0.968,0.2341,1.0,Standing,JBGG,Oppo
110,0.543062,-0.0937,0.9689,0.2364,1.002,Standing,JBGG,Oppo
111,0.548548,-0.0905,0.9716,0.2308,1.003,Standing,JBGG,Oppo
112,0.55338,-0.0947,0.9662,0.2333,0.998,Standing,JBGG,Oppo
113,0.558254,-0.0923,0.9706,0.2201,1.0,Standing,JBGG,Oppo
114,0.563606,-0.091,0.9738,0.2182,1.002,Standing,JBGG,Oppo
115,0.568316,-0.0905,0.9701,0.2155,0.998,Standing,JBGG,Oppo
116,0.573446,-0.0981,0.9762,0.214,1.004,Standing,JBGG,Oppo
117,0.578721,-0.0937,0.9745,0.2131,1.002,Standing,JBGG,Oppo
118,0.583718,-0.0991,0.9711,0.2061,0.998,Standing,JBGG,Oppo
119,0.588333,-0.0935,0.9716,0.2094,0.998,Standing,JBGG,Oppo
120,0.593607,-0.0986,0.975,0.2108,1.002,Standing,JBGG,Oppo
121,0.600685,-0.1005,0.9755,0.2189,1.005,Standing,JBGG,Oppo
122,0.603669,-0.1,0.975,0.2228,1.005,Standing,JBGG,Oppo
123,0.612327,-0.0937,0.9716,0.2271,1.002,Standing,JBGG,Oppo
124,0.614219,-0.0996,0.9748,0.224,1.005,Standing,JBGG,Oppo
125,0.618735,-0.094,0.968,0.238,1.001,Standing,JBGG,Oppo
126,0.623727,-0.0942,0.9713,0.2311,1.003,Standing,JBGG,Oppo
127,0.630771,-0.093,0.9726,0.2355,1.005,Standing,JBGG,Oppo
128,0.633928,-0.0917,0.972,0.2338,1.004,Standing,JBGG,Oppo
129,0.638744,-0.0944,0.9708,0.2284,1.002,Standing,JBGG,Oppo
130,0.644291,-0.0951,0.9701,0.2313,1.002,Standing,JBGG,Oppo
131,0.648782,-0.0959,0.9696,0.228,1.001,Standing,JBGG,Oppo
132,0.653832,-0.0968,0.9718,0.2238,1.002,Standing,JBGG,Oppo
133,0.658883,-0.0954,0.9692,0.2257,1.0,Standing,JBGG,Oppo
134,0.66389,-0.0984,0.9716,0.2284,1.003,Standing,JBGG,Oppo
135,0.66894,-0.0942,0.9692,0.2236,0.999,Standing,JBGG,Oppo
136,0.673756,-0.0968,0.9675,0.2226,0.997,Standing,JBGG,Oppo
137,0.678876,-0.0973,0.9716,0.2152,1.0,Standing,JBGG,Oppo
138,0.684492,-0.0944,0.9694,0.211,0.997,Standing,JBGG,Oppo
139,0.68894,-0.0963,0.9755,0.214,1.003,Standing,JBGG,Oppo
140,0.694266,-0.094,0.9684,0.2115,0.996,Standing,JBGG,Oppo
141,0.698887,-0.0937,0.9687,0.2196,0.998,Standing,JBGG,Oppo
142,0.704058,-0.093,0.9704,0.2179,0.999,Standing,JBGG,Oppo
143,0.70901,-0.0942,0.9699,0.2175,0.998,Standing,JBGG,Oppo
144,0.714332,-0.0924,0.9706,0.2201,1.0,Standing,JBGG,Oppo
145,0.719109,-0.0954,0.9689,0.2215,0.998,Standing,JBGG,Oppo
146,0.723872,-0.0903,0.9682,0.2194,0.997,Standing,JBGG,Oppo
147,0.730274,-0.0968,0.9729,0.2238,1.003,Standing,JBGG,Oppo
148,0.734026,-0.0954,0.9731,0.224,1.003,Standing,JBGG,Oppo
149,0.739113,-0.0942,0.9733,0.2248,1.003,Standing,JBGG,Oppo
150,0.744209,-0.0935,0.975,0.2226,1.004,Standing,JBGG,Oppo
151,0.749761,-0.0954,0.9733,0.2282,1.004,Standing,JBGG,Oppo
152,0.754218,-0.0973,0.9755,0.2299,1.007,Standing,JBGG,Oppo
153,0.759478,-0.094,0.9713,0.2284,1.002,Standing,JBGG,Oppo
154,0.764157,-0.0986,0.9704,0.2325,1.003,Standing,JBGG,Oppo
155,0.769265,-0.0954,0.9708,0.2289,1.002,Standing,JBGG,Oppo
156,0.774514,-0.0971,0.9708,0.2353,1.004,Standing,JBGG,Oppo
157,0.78045,-0.0949,0.9711,0.2331,1.003,Standing,JBGG,Oppo
158,0.784487,-0.0868,0.9753,0.2308,1.006,Standing,JBGG,Oppo
159,0.789584,-0.0984,0.9701,0.2294,1.002,Standing,JBGG,Oppo
160,0.794432,-0.0924,0.9699,0.2336,1.002,Standing,JBGG,Oppo
161,0.799452,-0.0919,0.9716,0.2257,1.002,Standing,JBGG,Oppo
162,0.804402,-0.0923,0.9711,0.2264,1.001,Standing,JBGG,Oppo
163,0.809748,-0.0944,0.9733,0.2179,1.002,Standing,JBGG,Oppo
164,0.814571,-0.0963,0.9664,0.2199,0.996,Standing,JBGG,Oppo
165,0.819524,-0.094,0.9726,0.2138,1.0,Standing,JBGG,Oppo
166,0.834977,-0.0971,0.9724,0.2169,1.001,Standing,JBGG,Oppo
167,0.836398,-0.093,0.9718,0.2143,1.0,Standing,JBGG,Oppo
168,0.837214,-0.0932,0.9718,0.2147,1.0,Standing,JBGG,Oppo
169,0.839751,-0.0937,0.9726,0.2282,1.003,Standing,JBGG,Oppo
170,0.845634,-0.0932,0.9711,0.224,1.001,Standing,JBGG,Oppo
171,0.849895,-0.0915,0.9729,0.2284,1.003,Standing,JBGG,Oppo
172,0.854617,-0.0928,0.9677,0.2257,0.998,Standing,JBGG,Oppo
173,0.859903,-0.0954,0.9745,0.2255,1.005,Standing,JBGG,Oppo
174,0.864863,-0.0915,0.9672,0.222,0.997,Standing,JBGG,Oppo
175,0.869755,-0.0959,0.9708,0.2245,1.001,Standing,JBGG,Oppo
176,0.874838,-0.0919,0.9731,0.2218,1.002,Standing,JBGG,Oppo
177,0.880301,-0.0937,0.9687,0.2252,0.999,Standing,JBGG,Oppo
178,0.884855,-0.0944,0.9773,0.2226,1.007,Standing,JBGG,Oppo
179,0.890006,-0.0949,0.9741,0.2238,1.004,Standing,JBGG,Oppo
180,0.895075,-0.0907,0.9762,0.2199,1.005,Standing,JBGG,Oppo
181,0.900067,-0.0907,0.9682,0.2201,0.997,Standing,JBGG,Oppo
182,0.904993,-0.0984,0.9687,0.2262,1.0,Standing,JBGG,Oppo
183,0.909942,-0.0954,0.9782,0.2252,1.008,Standing,JBGG,Oppo
184,0.915219,-0.0919,0.9706,0.2299,1.002,Standing,JBGG,Oppo
185,0.920183,-0.091,0.9706,0.2274,1.001,Standing,JBGG,Oppo
186,0.925494,-0.0923,0.9687,0.2362,1.001,Standing,JBGG,Oppo
187,0.930318,-0.0961,0.9699,0.2382,1.003,Standing,JBGG,Oppo
188,0.935218,-0.0963,0.9711,0.2353,1.004,Standing,JBGG,Oppo
189,0.94412,-0.0951,0.9716,0.2397,1.005,Standing,JBGG,Oppo
190,0.945375,-0.0903,0.9736,0.2333,1.005,Standing,JBGG,Oppo
191,0.95041,-0.0971,0.9696,0.2333,1.002,Standing,JBGG,Oppo
192,0.955365,-0.0932,0.9713,0.2289,1.002,Standing,JBGG,Oppo
193,0.962573,-0.0935,0.9753,0.2323,1.007,Standing,JBGG,Oppo
194,0.965255,-0.1037,0.9748,0.2248,1.006,Standing,JBGG,Oppo
195,0.970186,-0.0981,0.968,0.2189,0.997,Standing,JBGG,Oppo
196,0.975323,-0.0944,0.9699,0.2179,0.999,Standing,JBGG,Oppo
197,0.980566,-0.0988,0.9738,0.2118,1.001,Standing,JBGG,Oppo
198,0.985203,-0.0961,0.9706,0.2138,0.999,Standing,JBGG,Oppo
199,0.990723,-0.0907,0.9652,0.2152,0.993,Standing,JBGG,Oppo
200,0.996057,-0.0966,0.9667,0.2082,0.994,Standing,JBGG,Oppo
201,1.000429,-0.0998,0.9718,0.211,0.999,Standing,JBGG,Oppo
202,1.006452,-0.093,0.9713,0.2082,0.998,Standing,JBGG,Oppo
203,1.010589,-0.0937,0.9675,0.2096,0.994,Standing,JBGG,Oppo
204,1.015452,-0.0881,0.9706,0.2131,0.998,Standing,JBGG,Oppo
205,1.020506,-0.0883,0.9731,0.2122,1.0,Standing,JBGG,Oppo
206,1.025684,-0.0959,0.9664,0.2252,0.997,Standing,JBGG,Oppo
207,1.030897,-0.0951,0.9713,0.2299,1.003,Standing,JBGG,Oppo
208,1.035583,-0.0947,0.9699,0.2367,1.003,Standing,JBGG,Oppo
209,1.042609,-0.0919,0.9701,0.2399,1.004,Standing,JBGG,Oppo
210,1.045729,-0.093,0.9677,0.2441,1.002,Standing,JBGG,Oppo
211,1.050905,-0.0954,0.9726,0.2418,1.007,Standing,JBGG,Oppo
212,1.055762,-0.0944,0.9755,0.2389,1.009,Standing,JBGG,Oppo
213,1.060608,-0.0886,0.9664,0.2387,0.999,Standing,JBGG,Oppo
214,1.065812,-0.0932,0.9743,0.2392,1.008,Standing,JBGG,Oppo
215,1.070671,-0.0951,0.9699,0.2348,1.002,Standing,JBGG,Oppo
216,1.075771,-0.0979,0.972,0.2338,1.005,Standing,JBGG,Oppo
217,1.08078,-0.0984,0.9718,0.232,1.004,Standing,JBGG,Oppo
218,1.085811,-0.0998,0.9696,0.2187,0.999,Standing,JBGG,Oppo
219,1.090783,-0.0954,0.972,0.2166,1.0,Standing,JBGG,Oppo
220,1.096038,-0.0961,0.9729,0.211,1.0,Standing,JBGG,Oppo
221,1.100822,-0.0944,0.9726,0.2028,0.998,Standing,JBGG,Oppo
222,1.106095,-0.1005,0.9724,0.2015,0.998,Standing,JBGG,Oppo
223,1.110982,-0.0984,0.9718,0.2025,0.998,Standing,JBGG,Oppo
224,1.115832,-0.1024,0.972,0.2086,0.999,Standing,JBGG,Oppo
225,1.124806,-0.0951,0.9699,0.2084,0.997,Standing,JBGG,Oppo
226,1.127267,-0.0954,0.968,0.2152,0.996,Standing,JBGG,Oppo
227,1.131126,-0.1003,0.9692,0.2215,0.999,Standing,JBGG,Oppo
228,1.136207,-0.0924,0.9696,0.2287,1.0,Standing,JBGG,Oppo
229,1.140921,-0.0947,0.9708,0.2397,1.004,Standing,JBGG,Oppo
230,1.146249,-0.0961,0.9684,0.238,1.002,Standing,JBGG,Oppo
231,1.151182,-0.0932,0.9701,0.245,1.005,Standing,JBGG,Oppo
232,1.15606,-0.0893,0.9708,0.2429,1.005,Standing,JBGG,Oppo
233,1.162159,-0.0942,0.9692,0.2472,1.005,Standing,JBGG,Oppo
234,1.16616,-0.0917,0.9687,0.2443,1.003,Standing,JBGG,Oppo
235,1.171249,-0.0979,0.9704,0.2377,1.004,Standing,JBGG,Oppo
236,1.17745,-0.0898,0.9708,0.2341,1.003,Standing,JBGG,Oppo
237,1.181195,-0.0928,0.9711,0.2294,1.002,Standing,JBGG,Oppo
238,1.187377,-0.091,0.9689,0.222,0.998,Standing,JBGG,Oppo
239,1.191253,-0.0883,0.9708,0.2159,0.998,Standing,JBGG,Oppo
240,1.196359,-0.0947,0.9652,0.211,0.993,Standing,JBGG,Oppo
241,1.201258,-0.0996,0.9708,0.2135,0.999,Standing,JBGG,Oppo
242,1.207616,-0.0966,0.9677,0.2106,0.995,Standing,JBGG,Oppo
243,1.211396,-0.0935,0.9718,0.2017,0.997,Standing,JBGG,Oppo
244,1.216339,-0.094,0.9699,0.2106,0.997,Standing,JBGG,Oppo
245,1.221434,-0.1,0.9741,0.2064,1.001,Standing,JBGG,Oppo
246,1.226575,-0.0947,0.9726,0.2115,1.0,Standing,JBGG,Oppo
247,1.231352,-0.0961,0.9729,0.2162,1.001,Standing,JBGG,Oppo
248,1.23994,-0.0963,0.9713,0.2189,1.0,Standing,JBGG,Oppo
249,1.242117,-0.1005,0.968,0.2196,0.998,Standing,JBGG,Oppo
250,1.246917,-0.0947,0.9716,0.2294,1.003,Standing,JBGG,Oppo
251,1.251495,-0.0928,0.968,0.2313,1.0,Standing,JBGG,Oppo
252,1.256651,-0.0963,0.9699,0.2311,1.002,Standing,JBGG,Oppo
253,1.261735,-0.0928,0.9701,0.2355,1.003,Standing,JBGG,Oppo
254,1.266509,-0.0951,0.9699,0.2385,1.003,Standing,JBGG,Oppo
255,1.2716,-0.094,0.9694,0.2426,1.004,Standing,JBGG,Oppo
256,1.276801,-0.1012,0.9699,0.2348,1.003,Standing,JBGG,Oppo
257,1.281958,-0.0951,0.9704,0.2382,1.004,Standing,JBGG,Oppo
258,1.286809,-0.0971,0.9724,0.2364,1.005,Standing,JBGG,Oppo
259,1.292348,-0.0961,0.9667,0.2289,0.998,Standing,JBGG,Oppo
260,1.296738,-0.094,0.9704,0.2304,1.002,Standing,JBGG,Oppo
261,1.302592,-0.0893,0.9724,0.2262,1.002,Standing,JBGG,Oppo
262,1.307046,-0.0986,0.9743,0.2191,1.003,Standing,JBGG,Oppo
263,1.31184,-0.0932,0.9692,0.2169,0.998,Standing,JBGG,Oppo
264,1.316833,-0.0959,0.9689,0.2164,0.997,Standing,JBGG,Oppo
265,1.322233,-0.0919,0.9704,0.215,0.998,Standing,JBGG,Oppo
266,1.328199,-0.0937,0.9733,0.2118,1.0,Standing,JBGG,Oppo
267,1.339167,-0.0912,0.972,0.2106,0.999,Standing,JBGG,Oppo
268,1.340759,-0.0968,0.9694,0.2128,0.997,Standing,JBGG,Oppo
269,1.343444,-0.0971,0.9713,0.214,0.999,Standing,JBGG,Oppo
270,1.347111,-0.0932,0.9704,0.2171,0.999,Standing,JBGG,Oppo
271,1.352044,-0.0947,0.9692,0.2238,0.999,Standing,JBGG,Oppo
272,1.357014,-0.0949,0.9701,0.2238,1.0,Standing,JBGG,Oppo
273,1.361851,-0.0949,0.9692,0.2267,1.0,Standing,JBGG,Oppo
274,1.367272,-0.0949,0.9741,0.2259,1.004,Standing,JBGG,Oppo
275,1.372175,-0.0924,0.9692,0.2308,1.001,Standing,JBGG,Oppo
276,1.377093,-0.0996,0.9696,0.2357,1.003,Standing,JBGG,Oppo
277,1.382231,-0.0961,0.9726,0.2418,1.007,Standing,JBGG,Oppo
278,1.387221,-0.0998,0.9692,0.2385,1.003,Standing,JBGG,Oppo
279,1.392318,-0.0942,0.9696,0.2434,1.004,Standing,JBGG,Oppo
280,1.397391,-0.0928,0.9694,0.235,1.002,Standing,JBGG,Oppo
281,1.403255,-0.0947,0.9753,0.2313,1.007,Standing,JBGG,Oppo
282,1.408639,-0.094,0.975,0.2306,1.006,Standing,JBGG,Oppo
283,1.412428,-0.0975,0.9699,0.2252,1.0,Standing,JBGG,Oppo
284,1.417855,-0.0951,0.9689,0.2169,0.997,Standing,JBGG,Oppo
285,1.422551,-0.0975,0.9706,0.212,0.998,Standing,JBGG,Oppo
286,1.427456,-0.0968,0.9706,0.2071,0.997,Standing,JBGG,Oppo
287,1.432357,-0.1,0.9729,0.2074,1.0,Standing,JBGG,Oppo
288,1.437639,-0.0959,0.9753,0.2084,1.002,Standing,JBGG,Oppo
289,1.442583,-0.0971,0.9694,0.2191,0.999,Standing,JBGG,Oppo
290,1.44751,-0.0966,0.9699,0.2191,0.999,Standing,JBGG,Oppo
291,1.454531,-0.0937,0.9675,0.2299,0.999,Standing,JBGG,Oppo
292,1.457489,-0.0966,0.9699,0.2341,1.002,Standing,JBGG,Oppo
293,1.462802,-0.0891,0.9694,0.2289,1.0,Standing,JBGG,Oppo
294,1.467657,-0.0935,0.9694,0.2367,1.002,Standing,JBGG,Oppo
295,1.476663,-0.0949,0.9684,0.2336,1.001,Standing,JBGG,Oppo
296,1.477596,-0.091,0.9716,0.2364,1.004,Standing,JBGG,Oppo
297,1.483492,-0.0991,0.9716,0.238,1.005,Standing,JBGG,Oppo
298,1.487549,-0.0912,0.9664,0.2264,0.997,Standing,JBGG,Oppo
299,1.492724,-0.0912,0.9701,0.2306,1.001,Standing,JBGG,Oppo
300,1.497699,-0.0923,0.9669,0.2325,0.999,Standing,JBGG,Oppo
301,1.502666,-0.0924,0.9672,0.2318,0.999,Standing,JBGG,Oppo
302,1.507691,-0.0956,0.9708,0.2318,1.003,Standing,JBGG,Oppo
303,1.512659,-0.0928,0.9718,0.2284,1.003,Standing,JBGG,Oppo
304,1.517765,-0.094,0.9704,0.2338,1.003,Standing,JBGG,Oppo
305,1.524334,-0.0937,0.968,0.2292,0.999,Standing,JBGG,Oppo
306,1.527694,-0.0928,0.9669,0.2215,0.996,Standing,JBGG,Oppo
307,1.532978,-0.0944,0.9701,0.2233,1.0,Standing,JBGG,Oppo
308,1.538206,-0.0947,0.9733,0.2236,1.003,Standing,JBGG,Oppo
309,1.542946,-0.0949,0.9689,0.214,0.997,Standing,JBGG,Oppo
310,1.548141,-0.0956,0.9731,0.2166,1.001,Standing,JBGG,Oppo
311,1.553813,-0.0973,0.9736,0.2162,1.002,Standing,JBGG,Oppo
312,1.558074,-0.0963,0.9664,0.2071,0.993,Standing,JBGG,Oppo
313,1.563096,-0.0968,0.9689,0.2155,0.997,Standing,JBGG,Oppo
314,1.568222,-0.0988,0.9711,0.2171,1.0,Standing,JBGG,Oppo
315,1.573026,-0.0951,0.9743,0.2189,1.003,Standing,JBGG,Oppo
316,1.578249,-0.094,0.9738,0.225,1.004,Standing,JBGG,Oppo
317,1.583467,-0.0959,0.9718,0.2306,1.003,Standing,JBGG,Oppo
318,1.588152,-0.0924,0.9694,0.2259,1.0,Standing,JBGG,Oppo
319,1.593043,-0.0947,0.9699,0.2374,1.003,Standing,JBGG,Oppo
320,1.59881,-0.0944,0.9684,0.2397,1.002,Standing,JBGG,Oppo
321,1.603271,-0.0928,0.9696,0.2401,1.003,Standing,JBGG,Oppo
322,1.60807,-0.0923,0.9745,0.2409,1.008,Standing,JBGG,Oppo
323,1.613185,-0.093,0.9733,0.2394,1.007,Standing,JBGG,Oppo
324,1.618422,-0.0942,0.9692,0.2369,1.002,Standing,JBGG,Oppo
325,1.623437,-0.0935,0.9687,0.2329,1.001,Standing,JBGG,Oppo
326,1.628142,-0.0919,0.9694,0.2308,1.001,Standing,JBGG,Oppo
327,1.635801,-0.0944,0.9706,0.2276,1.001,Standing,JBGG,Oppo
328,1.638895,-0.0944,0.9738,0.225,1.004,Standing,JBGG,Oppo
329,1.644011,-0.0923,0.9655,0.2213,0.995,Standing,JBGG,Oppo
330,1.648398,-0.093,0.9701,0.215,0.998,Standing,JBGG,Oppo
331,1.653437,-0.0961,0.9684,0.2233,0.998,Standing,JBGG,Oppo
332,1.658331,-0.0876,0.9699,0.2177,0.998,Standing,JBGG,Oppo
333,1.663566,-0.0971,0.9711,0.2145,0.999,Standing,JBGG,Oppo
334,1.668425,-0.1008,0.9718,0.2194,1.001,Standing,JBGG,Oppo
335,1.673507,-0.0993,0.9696,0.2143,0.998,Standing,JBGG,Oppo
336,1.678811,-0.0973,0.9736,0.2211,1.003,Standing,JBGG,Oppo
337,1.683609,-0.0942,0.9682,0.2191,0.997,Standing,JBGG,Oppo
338,1.688686,-0.0944,0.9699,0.2159,0.998,Standing,JBGG,Oppo
339,1.693856,-0.0949,0.9713,0.2218,1.001,Standing,JBGG,Oppo
340,1.69879,-0.0975,0.9738,0.225,1.004,Standing,JBGG,Oppo
341,1.703945,-0.0942,0.9726,0.2292,1.004,Standing,JBGG,Oppo
342,1.708679,-0.0971,0.9701,0.2316,1.002,Standing,JBGG,Oppo
